date,value
1989-02-10,2703.339905
1989-02-13,2676.309967
1989-02-14,2700.2000120000002
1989-02-15,2680.540039
1989-02-16,2716.4500120000002
1989-02-17,2715.9799199999998
1989-02-21,2736.7999879999998
1989-02-22,2728.040039
1989-02-23,2677.9900509999998
1989-02-24,2691.289887
1989-02-27,2642.510101
1989-02-28,2654.0200800000002
1989-03-01,2668.320068
1989-03-02,2644.610107
1989-03-03,2666.910095
1989-03-06,2688.2400509999998
1989-03-07,2700.420074
1989-03-08,2694.929932
1989-03-09,2700.959961
1989-03-10,2689.2999879999998
1989-03-13,2694.279938
1989-03-14,2721.090027
1989-03-15,2717.75
1989-03-16,2729.720062
1989-03-17,2696.4799199999998
1989-03-20,2680.5
1989-03-21,2677.739899
1989-03-22,2667.790039
1989-03-23,2666.809967
1989-03-27,2640.940033
1989-03-28,2671.159973
1989-03-29,2677.210022
1989-03-30,2684.5401
1989-03-31,2692.069977
1989-04-03,2703.189941
1989-04-04,2706.47998
1989-04-05,2704.690033
1989-04-06,2706.289887
1989-04-07,2695.720032
1989-04-10,2716.0000609999997
1989-04-11,2716.529938
1989-04-12,2730.400055
1989-04-13,2730.910095
1989-04-14,2735.730072
1989-04-17,2749.710113
1989-04-18,2776.55011
1989-04-19,2798.3798829999996
1989-04-20,2811.989899
1989-04-21,2805.829926
1989-04-24,2819.6298829999996
1989-04-25,2831.5000609999997
1989-04-26,2815.090088
1989-04-27,2816.980041
1989-04-28,2846.3900759999997
1989-05-01,2828.389984
1989-05-02,2843.289947
1989-05-03,2827.159973
1989-05-04,2817.3798829999996
1989-05-05,2829.339996
1989-05-08,2806.780029
1989-05-09,2807.7299199999998
1989-05-10,2805.549896
1989-05-11,2812.6300659999997
1989-05-12,2860.6200559999997
1989-05-15,2881.0499879999998
1989-05-16,2889.4298709999994
1989-05-17,2894.240082
1989-05-18,2896.159912
1989-05-19,2917.819977
1989-05-22,2954.329986
1989-05-23,2929.920074
1989-05-24,2909.470062
1989-05-25,2920.5
1989-05-26,2923.440094
1989-05-30,2949.389984
1989-05-31,2919.399994
1989-06-01,2924.46991
1989-06-02,2955.1300659999997
1989-06-05,2971.619965
1989-06-06,2938.789978
1989-06-07,2956.1099240000003
1989-06-08,2972.660065
1989-06-09,2971.4500120000002
1989-06-12,2958.780029
1989-06-13,2953.279938
1989-06-14,2957.899902
1989-06-15,2929.649963
1989-06-16,2911.96991
1989-06-19,2926.980072
1989-06-20,2927.630035
1989-06-21,2918.5200800000002
1989-06-22,2906.5200800000002
1989-06-23,2946.5
1989-06-26,2972.880035
1989-06-27,2965.730072
1989-06-28,2969.2201230000005
1989-06-29,2935.829926
1989-06-30,2896.079986
1989-07-03,2883.290039
1989-07-05,2881.6298829999996
1989-07-06,2903.0000919999998
1989-07-07,2909.27002
1989-07-10,2935.290039
1989-07-11,2963.080017
1989-07-12,2964.040039
1989-07-13,2977.419922
1989-07-14,2991.179932
1989-07-17,2992.429932
1989-07-18,2995.480041
1989-07-19,3001.059906
1989-07-20,3040.370026
1989-07-21,3015.339905
1989-07-24,3042.080078
1989-07-25,3033.9799199999998
1989-07-26,3024.370026
1989-07-27,3072.649902
1989-07-28,3089.549957
1989-07-31,3083.3700559999997
1989-08-01,3121.169983
1989-08-02,3090.330078
1989-08-03,3109.399902
1989-08-04,3103.2201230000005
1989-08-07,3114.040039
1989-08-08,3160.909912
1989-08-09,3161.509918
1989-08-10,3143.590088
1989-08-11,3199.579895
1989-08-14,3132.669983
1989-08-15,3147.170014
1989-08-16,3157.3701170000004
1989-08-17,3154.669983
1989-08-18,3134.010101
1989-08-21,3142.100006
1989-08-22,3099.549957
1989-08-23,3114.950104
1989-08-24,3147.75
1989-08-25,3202.459961
1989-08-28,3186.80011
1989-08-29,3206.1099240000003
1989-08-30,3191.71991
1989-08-31,3198.100098
1989-09-01,3202.230072
1989-09-05,3220.6799920000003
1989-09-06,3210.579895
1989-09-07,3196.7399290000003
1989-09-08,3181.050049
1989-09-11,3172.649994
1989-09-12,3170.159973
1989-09-13,3182.359955
1989-09-14,3147.769928
1989-09-15,3142.9500120000002
1989-09-18,3138.829986
1989-09-19,3156.880035
1989-09-20,3153.090027
1989-09-21,3157.450104
1989-09-22,3147.950104
1989-09-25,3141.989899
1989-09-26,3131.410004
1989-09-27,3113.019959
1989-09-28,3147.2798769999995
1989-09-29,3172.029968
1989-10-02,3165.6200559999997
1989-10-03,3202.060059
1989-10-04,3238.809967
1989-10-05,3246.039887
1989-10-06,3265.350037
1989-10-09,3268.449951
1989-10-10,3278.97998
1989-10-11,3258.920074
1989-10-12,3252.78009
1989-10-13,3235.780029
1989-10-16,2972.670014
1989-10-17,3099.1299440000003
1989-10-18,3085.5401
1989-10-19,3124.8200079999997
1989-10-20,3155.119965
1989-10-23,3152.659973
1989-10-24,3117.670105
1989-10-25,3109.010101
1989-10-26,3104.5201110000003
1989-10-27,3060.070068
1989-10-30,3056.7700800000002
1989-10-31,3067.859955
1989-11-01,3096.7700800000002
1989-11-02,3095.2700800000002
1989-11-03,3075.1400759999997
1989-11-06,3068.580017
1989-11-07,3023.840088
1989-11-08,3055.780029
1989-11-09,3074.78009
1989-11-10,3070.5701290000006
1989-11-13,3084.2599490000002
1989-11-14,3082.840088
1989-11-15,3073.2399290000003
1989-11-16,3092.77002
1989-11-17,3087.580078
1989-11-20,3108.649963
1989-11-21,3092.0000609999997
1989-11-22,3094.360107
1989-11-24,3116.279968
1989-11-27,3136.25
1989-11-28,3147.850037
1989-11-29,3153.9400020000003
1989-11-30,3148.9999080000002
1989-12-01,3169.269928
1989-12-04,3208.98999
1989-12-05,3216.679932
1989-12-06,3196.5700079999997
1989-12-07,3189.7499080000002
1989-12-08,3189.8499140000004
1989-12-11,3180.069977
1989-12-12,3184.090027
1989-12-13,3209.23999
1989-12-14,3200.680023
1989-12-15,3203.1200559999997
1989-12-18,3177.809967
1989-12-19,3128.6200559999997
1989-12-20,3136.8499140000004
1989-12-21,3134.659973
1989-12-22,3135.0599979999997
1989-12-26,3156.079926
1989-12-27,3157.9000859999996
1989-12-28,3174.069977
1989-12-29,3187.2500919999998
1990-01-02,3201.619965
1990-01-03,3275.299957
1990-01-04,3264.789887
1990-01-05,3244.799896
1990-01-08,3218.829986
1990-01-09,3252.079895
1990-01-10,3213.210113
1990-01-11,3216.6299440000003
1990-01-12,3164.7500609999997
1990-01-15,3120.579895
1990-01-16,3078.379974
1990-01-17,3133.330078
1990-01-18,3075.909973
1990-01-19,3120.75
1990-01-22,3112.4500120000002
1990-01-23,3051.8701170000004
1990-01-24,2967.649994
1990-01-25,3044.0700079999997
1990-01-26,2985.909973
1990-01-29,2986.090027
1990-01-30,2975.4299920000003
1990-01-31,2968.9500120000002
1990-02-01,3010.9398810000002
1990-02-02,3000.779968
1990-02-05,3022.220062
1990-02-06,3043.459961
1990-02-07,3015.02002
1990-02-08,3072.71991
1990-02-09,3076.220032
1990-02-12,3071.590027
1990-02-13,3048.0499879999998
1990-02-14,3052.46991
1990-02-15,3048.600037
1990-02-16,3082.929932
1990-02-20,3034.180023
1990-02-21,2982.410004
1990-02-22,3017.420074
1990-02-23,2978.9798889999997
1990-02-26,2985.27002
1990-02-27,3023.450104
1990-02-28,3039.289978
1990-03-01,3046.920105
1990-03-02,3067.389953
1990-03-05,3085.529968
1990-03-06,3081.100037
1990-03-07,3111.930084
1990-03-08,3106.120026
1990-03-09,3124.389893
1990-03-12,3107.8200079999997
1990-03-13,3113.579986
1990-03-14,3114.30011
1990-03-15,3127.470032
1990-03-16,3155.710053
1990-03-19,3161.569916
1990-03-20,3193.8699340000003
1990-03-21,3183.289947
1990-03-22,3158.5701290000006
1990-03-23,3139.700104
1990-03-26,3156.3700559999997
1990-03-27,3142.2000120000002
1990-03-28,3168.75
1990-03-29,3171.5601189999998
1990-03-30,3160.3699340000003
1990-04-02,3115.610016
1990-04-03,3140.329895
1990-04-04,3177.6099240000003
1990-04-05,3159.089935
1990-04-06,3156.8701170000004
1990-04-09,3142.989899
1990-04-10,3146.889893
1990-04-11,3161.200104
1990-04-12,3169.559967
1990-04-16,3213.849945
1990-04-17,3185.570068
1990-04-18,3207.800049
1990-04-19,3146.1900020000003
1990-04-20,3140.0601189999998
1990-04-23,3107.180023
1990-04-24,3094.899963
1990-04-25,3081.47998
1990-04-26,3099.8499140000004
1990-04-27,3101.460113
1990-04-30,3055.790039
1990-05-01,3090.459961
1990-05-02,3091.9398810000002
1990-05-03,3124.320068
1990-05-04,3133.0298769999995
1990-05-07,3138.529968
1990-05-08,3152.269928
1990-05-09,3155.2701110000003
1990-05-10,3164.4599
1990-05-11,3187.649902
1990-05-14,3243.210022
1990-05-15,3248.639893
1990-05-16,3266.1400759999997
1990-05-17,3270.929932
1990-05-18,3273.080078
1990-05-21,3260.700043
1990-05-22,3321.899963
1990-05-23,3301.279968
1990-05-24,3314.0
1990-05-25,3293.549957
1990-05-29,3270.7499080000002
1990-05-30,3341.7500919999998
1990-05-31,3325.3699340000003
1990-06-01,3360.469971
1990-06-04,3366.1898810000002
1990-06-05,3408.9500120000002
1990-06-06,3376.260101
1990-06-07,3384.7299199999998
1990-06-08,3360.670074
1990-06-11,3316.579926
1990-06-12,3360.7400509999998
1990-06-13,3402.789887
1990-06-14,3395.769959
1990-06-15,3378.1798709999994
1990-06-18,3391.1900020000003
1990-06-19,3340.2499390000003
1990-06-20,3361.01001
1990-06-21,3357.080017
1990-06-22,3368.639953
1990-06-25,3331.130035
1990-06-26,3323.190094
1990-06-27,3286.4799199999998
1990-06-28,3326.720062
1990-06-29,3340.549957
1990-07-02,3344.769928
1990-07-03,3367.6299440000003
1990-07-05,3361.47998
1990-07-06,3330.730041
1990-07-09,3370.2099
1990-07-10,3374.0298769999995
1990-07-11,3363.219971
1990-07-12,3400.789887
1990-07-13,3444.579986
1990-07-16,3457.8101189999998
1990-07-17,3475.689941
1990-07-18,3452.5601189999998
1990-07-19,3433.1900020000003
1990-07-20,3453.410065
1990-07-23,3398.830017
1990-07-24,3357.6201170000004
1990-07-25,3361.970062
1990-07-26,3375.449951
1990-07-27,3366.470032
1990-07-30,3316.029968
1990-07-31,3350.4398810000002
1990-08-01,3347.5999140000004
1990-08-02,3306.9299920000003
1990-08-03,3257.899902
1990-08-06,3115.329895
1990-08-07,3145.650055
1990-08-08,3116.4798889999997
1990-08-09,3143.8599240000003
1990-08-10,3163.829986
1990-08-13,3104.2999879999998
1990-08-14,3148.9000859999996
1990-08-15,3174.6798709999994
1990-08-16,3140.779938
1990-08-17,3048.129974
1990-08-20,3040.870026
1990-08-21,3000.650055
1990-08-22,2994.7201230000005
1990-08-23,2857.360047
1990-08-24,2884.7500609999997
1990-08-27,2998.790039
1990-08-28,2979.5700079999997
1990-08-29,2990.259918
1990-08-30,3012.439941
1990-08-31,2972.850037
1990-09-04,2969.840088
1990-09-05,2994.139893
1990-09-06,3003.220032
1990-09-07,2966.4000859999996
1990-09-10,3033.899994
1990-09-11,2997.430084
1990-09-12,3001.730041
1990-09-13,3003.3200079999997
1990-09-14,2946.620026
1990-09-17,2924.089996
1990-09-18,2921.350006
1990-09-19,2942.5000609999997
1990-09-20,2908.710113
1990-09-21,2877.010101
1990-09-24,2850.03009
1990-09-25,2813.6898810000002
1990-09-26,2833.349945
1990-09-27,2832.9799199999998
1990-09-28,2715.289947
1990-10-01,2823.25
1990-10-02,2888.169983
1990-10-03,2859.549957
1990-10-04,2834.009918
1990-10-05,2816.430023
1990-10-08,2880.4899290000003
1990-10-09,2840.690033
1990-10-10,2781.300049
1990-10-11,2745.860107
1990-10-12,2710.409912
1990-10-15,2743.360107
1990-10-16,2748.800049
1990-10-17,2701.829986
1990-10-18,2731.519959
1990-10-19,2828.2500919999998
1990-10-22,2836.27002
1990-10-23,2845.349945
1990-10-24,2829.200104
1990-10-25,2851.0999140000004
1990-10-26,2803.7901
1990-10-29,2771.6298829999996
1990-10-30,2755.73999
1990-10-31,2785.849945
1990-11-01,2770.430084
1990-11-02,2788.029938
1990-11-05,2826.8701170000004
1990-11-06,2837.7400509999998
1990-11-07,2819.2499390000003
1990-11-08,2768.819916
1990-11-09,2792.159973
1990-11-12,2843.0700079999997
1990-11-13,2885.309906
1990-11-14,2886.759918
1990-11-15,2905.98999
1990-11-16,2901.399994
1990-11-19,2915.960113
1990-11-20,2913.4798889999997
1990-11-21,2879.2399290000003
1990-11-23,2885.6798709999994
1990-11-26,2858.079895
1990-11-27,2888.1201170000004
1990-11-28,2899.100037
1990-11-29,2880.629974
1990-11-30,2866.4798889999997
1990-12-03,2933.370026
1990-12-04,2924.460113
1990-12-05,2939.899994
1990-12-06,3020.960053
1990-12-07,2970.710022
1990-12-10,2947.629974
1990-12-11,2966.090027
1990-12-12,2957.160095
1990-12-13,2993.3200079999997
1990-12-14,2972.669983
1990-12-17,2945.149963
1990-12-18,2958.0401
1990-12-19,2996.6900020000003
1990-12-20,2969.0
1990-12-21,3027.149963
1990-12-24,3001.349945
1990-12-26,2997.2000120000002
1990-12-27,3009.8201290000006
1990-12-28,2991.870026
1990-12-31,2998.269959
1991-01-02,3000.22998
1991-01-03,2982.829895
1991-01-04,2940.75
1991-01-07,2906.320068
1991-01-08,2884.589996
1991-01-09,2893.589935
1991-01-10,2847.0201110000003
1991-01-11,2856.160065
1991-01-14,2819.80011
1991-01-15,2840.539887
1991-01-16,2845.7298889999997
1991-01-17,2980.829986
1991-01-18,2984.239899
1991-01-21,2993.310059
1991-01-22,2996.930084
1991-01-23,2983.699951
1991-01-24,3014.419983
1991-01-25,3036.850037
1991-01-28,3051.919922
1991-01-29,3044.51001
1991-01-30,3065.510101
1991-01-31,3115.9899290000003
1991-02-01,3150.489899
1991-02-04,3151.46991
1991-02-05,3196.7500609999997
1991-02-06,3205.8099979999997
1991-02-07,3270.779938
1991-02-08,3238.799957
1991-02-11,3277.759918
1991-02-12,3315.870026
1991-02-13,3311.3700559999997
1991-02-14,3364.2500919999998
1991-02-15,3329.579926
1991-02-19,3372.9500120000002
1991-02-20,3356.4599
1991-02-21,3344.230041
1991-02-22,3335.670105
1991-02-25,3379.089996
1991-02-26,3315.230072
1991-02-27,3315.070068
1991-02-28,3363.4398810000002
1991-03-01,3310.2499080000002
1991-03-04,3382.600006
1991-03-05,3389.089996
1991-03-06,3481.209961
1991-03-07,3445.2400509999998
1991-03-08,3450.970032
1991-03-11,3425.969971
1991-03-12,3400.7499080000002
1991-03-13,3384.839997
1991-03-14,3436.350098
1991-03-15,3424.649933
1991-03-18,3393.469971
1991-03-19,3341.599945
1991-03-20,3324.339874
1991-03-21,3358.900086
1991-03-22,3310.600037
1991-03-25,3325.44989
1991-03-26,3330.179901
1991-03-27,3408.849976
1991-03-28,3406.100006
1991-04-01,3382.159973
1991-04-02,3376.970062
1991-04-03,3449.519928
1991-04-04,3424.589966
1991-04-05,3434.21988
1991-04-08,3396.939972
1991-04-09,3405.849914
1991-04-10,3371.189972
1991-04-11,3388.7200629999998
1991-04-12,3429.369965
1991-04-15,3426.249969
1991-04-16,3431.1299440000003
1991-04-17,3496.7498779999996
1991-04-18,3501.190063
1991-04-19,3476.300019
1991-04-22,3445.980011
1991-04-23,3439.26004
1991-04-24,3436.520111
1991-04-25,3436.0601189999998
1991-04-26,3402.789917
1991-04-29,3410.1300969999998
1991-04-30,3374.5098879999996
1991-05-01,3383.419982
1991-05-02,3440.140015
1991-05-03,3422.9899290000003
1991-05-06,3422.1300969999998
1991-05-07,3438.230041
1991-05-08,3407.320038
1991-05-09,3434.379913
1991-05-10,3479.290069
1991-05-13,3424.300019
1991-05-14,3405.079986
1991-05-15,3372.079956
1991-05-16,3363.509887
1991-05-17,3361.889954
1991-05-20,3376.21994
1991-05-21,3374.6199030000002
1991-05-22,3394.910003
1991-05-23,3401.470093
1991-05-24,3394.099915
1991-05-28,3418.929932
1991-05-29,3461.080078
1991-05-30,3464.860047
1991-05-31,3510.04007
1991-06-03,3528.870025
1991-06-04,3512.459931
1991-06-05,3531.6400750000003
1991-06-06,3508.209931
1991-06-07,3484.7001040000005
1991-06-10,3474.0298769999995
1991-06-11,3477.480072
1991-06-12,3471.710083
1991-06-13,3452.47995
1991-06-14,3472.2600709999997
1991-06-17,3495.429932
1991-06-18,3487.2700800000002
1991-06-19,3452.910095
1991-06-20,3427.429901
1991-06-21,3441.079956
1991-06-24,3430.910126
1991-06-25,3402.730041
1991-06-26,3380.940033
1991-06-27,3404.430023
1991-06-28,3396.139893
1991-07-01,3403.600037
1991-07-02,3435.390106
1991-07-03,3422.149994
1991-07-05,3397.470062
1991-07-08,3381.039948
1991-07-09,3446.039947
1991-07-10,3441.470062
1991-07-11,3443.929932
1991-07-12,3465.519897
1991-07-15,3474.630005
1991-07-16,3491.329895
1991-07-17,3473.9400020000003
1991-07-18,3476.710053
1991-07-19,3521.329956
1991-07-22,3511.7500609999997
1991-07-23,3515.899963
1991-07-24,3476.940033
1991-07-25,3463.299896
1991-07-26,3467.140015
1991-07-29,3463.950104
1991-07-30,3493.939881
1991-07-31,3516.829956
1991-08-01,3525.070038
1991-08-02,3540.72995
1991-08-05,3512.120087
1991-08-06,3490.139984
1991-08-07,3532.49997
1991-08-08,3532.5999140000004
1991-08-09,3527.039887
1991-08-12,3496.910035
1991-08-13,3519.350067
1991-08-14,3537.699951
1991-08-15,3523.810059
1991-08-16,3515.179931
1991-08-19,3341.319946
1991-08-20,3426.699921
1991-08-21,3472.879974
1991-08-22,3535.509888
1991-08-23,3523.909973
1991-08-26,3560.230042
1991-08-27,3561.1099240000003
1991-08-28,3549.0601189999998
1991-08-29,3584.71997
1991-08-30,3573.2698979999996
1991-09-03,3568.340027
1991-09-04,3543.28009
1991-09-05,3531.059936
1991-09-06,3530.269897
1991-09-09,3520.949951
1991-09-10,3524.9500120000002
1991-09-11,3500.940033
1991-09-12,3512.900024
1991-09-13,3532.590027
1991-09-16,3501.769959
1991-09-17,3520.100037
1991-09-18,3517.580078
1991-09-19,3537.850097
1991-09-20,3559.279968
1991-09-23,3542.1398929999996
1991-09-24,3540.47998
1991-09-25,3558.47998
1991-09-26,3536.189941
1991-09-27,3546.349976
1991-09-30,3528.420044
1991-10-01,3553.299927
1991-10-02,3548.139954
1991-10-03,3529.669922
1991-10-04,3508.2599490000002
1991-10-07,3475.0000609999997
1991-10-08,3463.8500970000005
1991-10-09,3476.849915
1991-10-10,3466.8500970000005
1991-10-11,3501.649903
1991-10-14,3504.51001
1991-10-15,3548.0
1991-10-16,3575.469971
1991-10-17,3590.710022
1991-10-18,3603.100097
1991-10-21,3615.6801150000006
1991-10-22,3596.599975
1991-10-23,3588.650025
1991-10-24,3566.3799440000003
1991-10-25,3542.910096
1991-10-28,3543.340027
1991-10-29,3579.619996
1991-10-30,3597.9298709999994
1991-10-31,3609.769958
1991-11-01,3617.53009
1991-11-04,3580.2099
1991-11-05,3576.0599970000003
1991-11-06,3573.479981
1991-11-07,3579.3098759999993
1991-11-08,3616.1200559999997
1991-11-11,3591.210022
1991-11-12,3606.440002
1991-11-13,3591.6300659999997
1991-11-14,3625.0100709999997
1991-11-15,3610.220093
1991-11-18,3487.139953
1991-11-19,3479.720092
1991-11-20,3482.100037
1991-11-21,3445.3498539999996
1991-11-22,3456.22998
1991-11-25,3419.4900509999998
1991-11-26,3438.5
1991-11-27,3430.869996
1991-11-29,3417.1298829999996
1991-12-02,3385.760009
1991-12-03,3460.339905
1991-12-04,3465.77002
1991-12-05,3441.980042
1991-12-06,3403.899902
1991-12-09,3430.169922
1991-12-10,3399.889954
1991-12-11,3408.3799440000003
1991-12-12,3415.279908
1991-12-13,3455.820069
1991-12-16,3457.720093
1991-12-17,3464.98999
1991-12-18,3432.4999390000003
1991-12-19,3433.199891
1991-12-20,3487.28003
1991-12-23,3465.670044
1991-12-24,3576.720032
1991-12-26,3603.3098759999993
1991-12-27,3647.019959
1991-12-30,3671.0498660000003
1991-12-31,3749.570069
1992-01-02,3732.1400759999997
1992-01-03,3761.579895
1992-01-06,3796.580017
1992-01-07,3795.460083
1992-01-08,3805.8800659999997
1992-01-09,3818.329895
1992-01-10,3828.210022
1992-01-13,3813.640015
1992-01-14,3803.830078
1992-01-15,3874.1199340000003
1992-01-16,3890.2999879999998
1992-01-17,3877.7700809999997
1992-01-20,3890.119995
1992-01-21,3862.960022
1992-01-22,3831.869873
1992-01-23,3880.530029
1992-01-24,3849.969971
1992-01-27,3858.180054
1992-01-28,3863.0400999999997
1992-01-29,3894.000122
1992-01-30,3840.830017
1992-01-31,3866.509887
1992-02-03,3843.9699090000004
1992-02-04,3860.210083
1992-02-05,3906.190064
1992-02-06,3896.56012
1992-02-07,3894.840088
1992-02-10,3859.019897
1992-02-11,3879.56012
1992-02-12,3886.910096
1992-02-13,3922.8900759999997
1992-02-14,3884.169922
1992-02-18,3882.210022
1992-02-19,3846.289978
1992-02-20,3856.920105
1992-02-21,3913.9000859999996
1992-02-24,3909.1299440000003
1992-02-25,3905.7499390000003
1992-02-26,3884.220032
1992-02-27,3919.360047
1992-02-28,3905.840027
1992-03-02,3901.7399290000003
1992-03-03,3910.2500609999997
1992-03-04,3922.330078
1992-03-05,3896.080078
1992-03-06,3862.109985
1992-03-09,3838.7800909999996
1992-03-10,3833.7900999999997
1992-03-11,3853.880005
1992-03-12,3824.700074
1992-03-13,3827.9000859999996
1992-03-16,3854.009887
1992-03-17,3856.6099240000003
1992-03-18,3881.51001
1992-03-19,3881.310059
1992-03-20,3887.2199090000004
1992-03-23,3899.069885
1992-03-24,3894.970093
1992-03-25,3877.650024
1992-03-26,3879.19989
1992-03-27,3880.47998
1992-03-30,3836.429931
1992-03-31,3835.549927
1992-04-01,3834.119995
1992-04-02,3851.030029
1992-04-03,3826.930115
1992-04-06,3841.980042
1992-04-07,3871.650024
1992-04-08,3788.490113
1992-04-09,3757.680054
1992-04-10,3816.190125
1992-04-13,3839.429931
1992-04-14,3862.2399290000003
1992-04-15,3906.640015
1992-04-16,3952.030029
1992-04-20,3952.100098
1992-04-21,3912.940064
1992-04-22,3918.460022
1992-04-23,3919.470032
1992-04-24,3925.0100709999997
1992-04-27,3895.23999
1992-04-28,3870.51001
1992-04-29,3871.130127
1992-04-30,3905.079956
1992-05-01,3938.830078
1992-05-04,3917.380127
1992-05-05,3962.5400999999997
1992-05-06,3949.859985
1992-05-07,3958.809875
1992-05-08,3950.429931
1992-05-11,3955.8499140000004
1992-05-12,3984.320069
1992-05-13,3968.3900759999997
1992-05-14,3972.580017
1992-05-15,3941.499878
1992-05-18,3929.920105
1992-05-19,3952.530029
1992-05-20,3976.97998
1992-05-21,3972.9200440000004
1992-05-22,3958.3399659999995
1992-05-26,3966.3800660000006
1992-05-27,3940.4799799999996
1992-05-28,3946.909912
1992-05-29,3981.639892
1992-06-01,3980.569885
1992-06-02,4002.399963
1992-06-03,3984.2700809999997
1992-06-04,3996.77002
1992-06-05,3987.909973
1992-06-08,3983.409973
1992-06-09,3985.430115
1992-06-10,3943.149902
1992-06-11,3910.889953
1992-06-12,3922.169983
1992-06-15,3922.879882
1992-06-16,3923.9599000000003
1992-06-17,3891.6799929999997
1992-06-18,3839.980042
1992-06-19,3825.819885
1992-06-22,3837.799926
1992-06-23,3834.0000609999997
1992-06-24,3838.220093
1992-06-25,3842.789978
1992-06-26,3831.190002
1992-06-29,3833.6199340000003
1992-06-30,3879.569885
1992-07-01,3882.530029
1992-07-02,3924.120118
1992-07-06,3891.030029
1992-07-07,3903.539978
1992-07-08,3851.289978
1992-07-09,3854.0100709999997
1992-07-10,3890.7600709999997
1992-07-13,3899.160096
1992-07-14,3908.470032
1992-07-15,3934.2399290000003
1992-07-16,3918.789917
1992-07-17,3932.6500859999996
1992-07-20,3891.950074
1992-07-21,3869.610047
1992-07-22,3874.069885
1992-07-23,3842.460083
1992-07-24,3854.340027
1992-07-27,3851.659973
1992-07-28,3848.449951
1992-07-29,3908.660096
1992-07-30,3955.8599239999994
1992-07-31,3971.519897
1992-08-03,3973.4200440000004
1992-08-04,3979.2399290000003
1992-08-05,3963.4200440000004
1992-08-06,3940.330078
1992-08-07,3913.750122
1992-08-10,3905.639953
1992-08-11,3911.31012
1992-08-12,3903.56012
1992-08-13,3892.670044
1992-08-14,3884.300049
1992-08-17,3902.319885
1992-08-18,3895.9799190000003
1992-08-19,3900.8200070000003
1992-08-20,3875.0200809999997
1992-08-21,3875.009887
1992-08-24,3813.370118
1992-08-25,3782.839966
1992-08-26,3787.22998
1992-08-27,3809.360047
1992-08-28,3817.410096
1992-08-31,3830.470093
1992-09-01,3819.909912
1992-09-02,3832.790039
1992-09-03,3862.780029
1992-09-04,3865.559936
1992-09-08,3854.619873
1992-09-09,3832.160096
1992-09-10,3847.079895
1992-09-11,3887.409973
1992-09-14,3894.790039
1992-09-15,3965.8499140000004
1992-09-16,3910.700073
1992-09-17,3906.969971
1992-09-18,3903.22998
1992-09-21,3915.340088
1992-09-22,3909.2400509999998
1992-09-23,3862.829895
1992-09-24,3863.469971
1992-09-25,3873.369873
1992-09-28,3825.290039
1992-09-29,3851.400025
1992-09-30,3845.340027
1992-10-01,3852.779968
1992-10-02,3830.999878
1992-10-05,3766.2600709999997
1992-10-06,3745.080017
1992-10-07,3750.429931
1992-10-08,3724.060059
1992-10-09,3747.73999
1992-10-12,3708.000122
1992-10-13,3748.919922
1992-10-14,3776.43988
1992-10-15,3771.52002
1992-10-16,3752.3599240000003
1992-10-19,3757.509887
1992-10-20,3782.369995
1992-10-21,3780.25
1992-10-22,3783.570069
1992-10-23,3799.149902
1992-10-26,3804.220093
1992-10-27,3842.600098
1992-10-28,3832.5099490000002
1992-10-29,3854.659912
1992-10-30,3836.590088
1992-11-02,3830.060059
1992-11-03,3868.889953
1992-11-04,3856.940002
1992-11-05,3828.940002
1992-11-06,3857.850037
1992-11-09,3856.940125
1992-11-10,3864.999878
1992-11-11,3854.6799929999997
1992-11-12,3876.320069
1992-11-13,3873.850037
1992-11-16,3868.630005
1992-11-17,3838.4999390000003
1992-11-18,3820.420044
1992-11-19,3844.049926
1992-11-20,3848.8700559999997
1992-11-23,3865.769897
1992-11-24,3862.890015
1992-11-25,3896.0099490000002
1992-11-27,3915.110047
1992-11-30,3933.439941
1992-12-01,3955.779968
1992-12-02,3948.299926
1992-12-03,3938.560059
1992-12-04,3934.559998
1992-12-07,3951.840027
1992-12-08,3974.680054
1992-12-09,3987.059936
1992-12-10,3985.840027
1992-12-11,3968.159912
1992-12-14,3960.490113
1992-12-15,3944.969971
1992-12-16,3935.619873
1992-12-17,3906.689941
1992-12-18,3930.769897
1992-12-21,3974.080078
1992-12-22,3976.23999
1992-12-23,3983.220093
1992-12-24,3976.6799929999997
1992-12-28,3991.8599240000003
1992-12-29,4000.600037
1992-12-30,3981.060059
1992-12-31,3994.100098
1993-01-04,3976.410096
1993-01-05,3979.719971
1993-01-06,3986.339904
1993-01-07,3986.7599490000002
1993-01-08,3946.190002
1993-01-11,3929.159973
1993-01-12,3944.2400509999998
1993-01-13,3943.81012
1993-01-14,3953.920105
1993-01-15,3960.3599240000003
1993-01-18,3965.7900999999997
1993-01-19,3973.279907
1993-01-20,3952.8200070000003
1993-01-21,3938.47998
1993-01-22,3953.590027
1993-01-25,3961.559875
1993-01-26,4002.079956
1993-01-27,4004.8200070000003
1993-01-28,3986.789917
1993-01-29,4003.2600709999997
1993-02-01,4007.97998
1993-02-02,4034.449951
1993-02-03,4036.579895
1993-02-04,4084.130127
1993-02-05,4123.529968
1993-02-08,4143.55011
1993-02-09,4134.909973
1993-02-10,4109.610108
1993-02-11,4109.389892
1993-02-12,4118.739928999999
1993-02-16,4075.2399289999994
1993-02-17,3972.4500120000002
1993-02-18,3980.199951
1993-02-19,3966.9899290000003
1993-02-22,3983.599975
